,username,description,location,text,hashtags
849,Sesimbra5,,,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
850,varakuraan,"Retired Finance professional with a global perspective. Interested in Politics, Economics, Sports and Movies","Bengaluru, Karnataka, India",Very disturbing to know that wholesale inflation in India for March 2022 has touched 15.5 percent. Supply chain disruption caused by Russia and Ukraine war is one of the main reasons for this increase. Inflation is high in all places across the world.,[]
851,DCinosargo,"SAPERE AUDE! NULLIUS IN VERBA!
RT ≠ apoyar
Cumple:17 Fructidor

Persona permanentemente malhumorada por razones morales y políticas.

Abolicionista, en general.","Rivas-Vaciamadrid, Madrid, ES","BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
852,LydisDeckers,Living in Europe. Fed up with injustice in the world. Supporting the brave people of Syria.,Europe,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
853,anagin40,"Husband, Father, proud Canucks fan & fully vaccinated!","Vancouver, BC, Canada","Russia's Deputy UN Ambassador @Dpol_un: 

""Western countries are ready to fight to the last Ukrainian, ready to supply Ukraine with their obsolete weapons in order to re-equip their countries with more modern weapons""",[]
854,CassidySean,"Seasoned venture capital/finance. Former senior housing official, investment banker, takes with a pinch of salt. Passion for travel, bike rider, arts supporter.",San Francisco,"@MarkHertling Is this training not a little late given the Russian offensive has begun? Also, what high altitude air defence does Ukraine have against Russian bombers?

Why not hit the bases inside Russia, is NATO supply mid range missiles? https://t.co/9aJQg4yV8w
 
https://t.co/3qv4dstD57",[]
855,JRoosen,"Threat Hunter for Intel471, Cryptolaemus Coordinator, Emotet(Ivan) hater & former sysadmin. Doing more than complaining to make a difference in the world",Somewhere in the UP,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
856,SunflyMaldives,The company offer’s outstanding services to customers around the world with a strong appeal for tropical holiday vacations. We are a specialized travel company.,Maldives,"Russia’s invasion of Ukraine has strained wheat supply, which could send food prices — already at an all-time high — up another 22% https://t.co/jdisLE4EnD",[]
857,Anc68265780,,,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
858,alotmoon,"Full-time investor.
Good at discovering 10x stocks,
High-Growth stocks with High Barriers to entry.
Forex, commodities.
Not advice.  At your own risk.","On the Moon, Not To the Moon","The International Monetary Fund (#IMF) said.

""Some African countries rely on imports for about 85% of their wheat supply, of which one-third come from #Russia and #Ukraine.
 Without support for #Africa, a food crisis could easily occur.""","['IMF', 'Russia', 'Ukraine', 'Africa']"
859,Johnnsi,,Londres,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
860,stumbue,"Until a race of pple uses its own talent,takes pride in its own history,express it's own culture,affirms it's own selfhood it can never fullfill itself.",South Africa,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
861,PrettyMayflower,Love the weather!,,India assesses impact on defence supply amid Russia war https://t.co/zy95U4hzw0 @deccanherald,[]
862,Revy02271237,|Z|  🇷🇺,,"BREAKING: Russia has destroyed Ukraine's railway supply hub in Lozova, Kharkiv Oblast.",[]
863,Yi34,"Fan of human dignity, individual rights, democratic process. Journalism by trade, avid jokeslinger. @sciencespo alum, CN/US/FR. Views are my own.",,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
864,Thanhle70,"Former refugee, now diplomat. Trying to do good where ever possible (tweets = my own views. RT is not endorsement)",,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
865,JohnBlaxland1,"Prof of International Security & Intel Studies,SDSC,Bell School,CAP,ANU.“Honeypots & Overcoats”
https://t.co/eHsT2wOz3U",Canberra,"Fair point: ""With intent to supply: Giving Ukraine heavy weapons does not mean NATO is at war with Russia. As with the Soviets in Vietnam, providing arms is not the same as fighting"" https://t.co/zmzLZaucPE",[]
866,cornercroftart,Watercolor Artist and Clipart Designer,uk,"@Mylovanov NATO and US, if you support Ukraine fight against Russia, you must support Ukraine all the way by supply everything they need, jets, tanks and long range missiles and continous flow of amminations without any reservation.",[]
867,ShriManojTiwari,"Sports, Politics and Entertainment writer. Working with @100MasterBlastr. Formerly has worked with @TheSportswallah. RT is not endorsed.","Mumbai, India","The high rate of inflation in March, 2022 is primarily due to rise in prices of crude petroleum and natural gas, mineral oils, basic metals, etc owing to disruption in global supply chain caused by Russia-Ukraine conflict: Government of India",[]
868,johnhydejr,"👍FL sports, I help ppl to drive fast on racetracks(IMSA). Into med bc wife❤️ is a FACS FCCM AAST FACEP💘Triathlons, former Marine #MarinesAgainstTrump","Gainesville, Cocoa Beach, FL",@MarkHertling Someone needs to destroy the supply lines and depots in Russia. And more surface to air arms for Ukraine.,[]
869,iDedan_,"Eventually, facts and the truth shall prevail over falsehoods, deception and the oppressive mechanisations of the neocolonial agents of imperalism kenya🇰🇪",kenya🇰🇪,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
870,thecountryburns,Are we ready to step up to save democracy? come on! 81 million want to help. we’ve got this. #Resist Racism 🌊🌊🌊,"California, USA","Ukraine needs to change strategy from defense to offense. Start blowing up their supply stashes on the Russian side of the border, blow up EVERYTHING in Russia that produces oil, &amp; finally there are those funny little buildings where they declare war...boom https://t.co/YzqM1gqsNb",[]
871,MichalzWavy,Dumny Polak i Europejczyk. I believe in a Democracy I don't trust populists. 🇵🇱 🇪🇺🇺🇸  🇨🇷🇹🇼 The  Owner of 16 Psyhe Asteroid...PUTIN IS A CRIMINAL,"Poland, EU,NYC,San Jose","For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
872,MadamAsta,Very exhausted Ukrainian.,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
873,Pigo228612,mohemed elpigo from libya,libya,"Reuters: Oil rises over 1% as Libya outages add to Russia supply fears.
https://t.co/ykbzbKvchu https://t.co/72vDk2gRuT",[]
874,30ACTruth,"I’m boring, not edgy. Detest hypocrisy & groupthink. People run in packs because they don’t feel safe alone. I run alone because I don’t feel safe in packs.","The South, USA","After Russia invaded Ukraine, German Finance Minister Christian Lindner ""with a polite smile"" told Ambassador Melnyk that Ukraine had only a few hours left, soi t was ""senseless"" to supply weapons to Kyiv &amp; disconnect Russia from SWIFT, Melnyk told FAZ

https://t.co/Ueem68nLMz",[]
875,lydiamc91499997,twitter forced me to make this account,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
876,chunheilee92,HongKongers 🇭🇰,Hong Kong,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
877,Rainmaker4321,,,"Reuters: Oil rises over 1% as Libya outages add to Russia supply fears.
https://t.co/ykbzbKvchu https://t.co/72vDk2gRuT",[]
878,PLetwinski,"Entrepreneur, Father, Proud American","Michigan, USA","@Calendula2016 No they won't...
I think I'm referring more to the food supply chain, railways limiting fertilizer and DEF shipments. Gates buying up farms. Russia and Ukraine wheat/corn issue. Bird flu. Urea shortage and global shipping disruptions. Seems to be an ""all sides attack"" on supply.",[]
879,katiemjy,"I work too hard - Twitter is my escape. I retweet things that seem interesting; I don't always agree w them. Oh, and I rant about politics...",Canada,With intent to supply – Giving Ukraine heavy weapons does not mean NATO is at war with Russia https://t.co/D48FBPnrrv,[]
880,BrentJBelnap,WANTED: Commonsense conservative movement that retains the best of what was once the Republican Party and completely rejects Trumpism.,New York City,"@KyivIndependent On top of it, MANY Belarusians refuse to join Russia 🇷🇺 in this war. They destroy railroads used by Russians to supply the war and many become volunteers fighting for Ukraine 🇺🇦. They’re also fighting for their own freedom from Russia and its puppet Lukashenka. 🤍❤️🤍",[]
881,abelt__dessler,"People with dni lists dni, lol | Si vis pacem, para bellum | NATO enjoyer | Русский военной корабль, иди нахуй",,"Russia's Deputy UN Ambassador @Dpol_un: 

""Western countries are ready to fight to the last Ukrainian, ready to supply Ukraine with their obsolete weapons in order to re-equip their countries with more modern weapons""",[]
882,bsidemc1,"https://t.co/8mBkCxH3Pv
Time Is Money Retrospect/Always Circumstances Tho, got stories'wip. 420 all day.",,@CNNPolitics Stretch the economy even more- food/gas/etc prices r inflated rn. Say this happens: the Ukraine Russia indebts eu cuz if Russia's natural energy supply. Usa pays as a trickle down effect. China's imo gonna wait to test us with Taiwan. China give or take 15/20 ish yr think gonna,[]
883,Himam07,Descendant de #IlungaMbidi fondateur de l'empire LUBA/Kasaï/Kongo🇨🇩,United States,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",[]
884,KCAddison68,"“Truth never damages a cause that is just.”
― Mahatma Gandhi    NO DM's
Convict Trump 💉 Get a vaccine 
😎 #Resist 🌻","Florida, NYC Born & raised","Ukraine needs to change strategy from defense to offense. Start blowing up their supply stashes on the Russian side of the border, blow up EVERYTHING in Russia that produces oil, &amp; finally there are those funny little buildings where they declare war...boom https://t.co/YzqM1gqsNb",[]
885,bahkaline,U Better put yo feelings in yo pocket nd realize these ppl dgaf bout u🤝🏽🗣️,Sierra Leone,"@frank_1756 @mutabacha2 @KyivIndependent If Russia is loosing, what’s all this whining about? Just supply more weapons to Ukraine let them finish of Russia. Ooooh wait it’s all a propaganda",[]
